taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,created,modified,reference,source,majorGroup,tplID
wfo-0000399966,urn:lsid:ipni.org:names:332811-1,556199,Rhododendron lusidusculum,species,,Nakai,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,lusidusculum,,species,Valid,Trees Shrubs Japan : 103 (1922),Synonym,wfo-0001386928,,,"Source in seed data: ksu Update namepublishedIn from Trees Shrubs Japan 103 1922 to Trees Shrubs Japan : 103 (1922), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ke",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000399966,The Ericaceae TEN,A,kew-2418010
wfo-0001048746,urn:lsid:ipni.org:names:332614-1,12304846,Rhododendron igneum,species,wfo-1000002612,Cowan,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,igneum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 19: 235 (1937),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 19(94): 235–236 1937 to Notes Roy. Bot. Gard. Edinburgh 19: 235 (1937), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=ht",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048746,The Ericaceae TEN,A,tro-12304846
wfo-0000557717,urn:lsid:ipni.org:names:326747-1,799051,Azalea campanulata,species,,(D.Don) Kuntze,Ericaceae,Ericoideae,,,Azalea,Hymenanthes,campanulata,,species,Valid,Revis. Gen. Pl. 2: 387 (1891),Synonym,wfo-0001229593,wfo-0001229593,,"Source in seed data: cmp Updated scientificnameAuthorship from (D.Don) Kuntze to Kuntze, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2667051 >The Plant List v.",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000557717,The Ericaceae TEN,A,kew-2667051
wfo-0001048918,urn:lsid:ipni.org:names:333527-1,12305046,Rhododendron umbelliferum,species,,H.Lév.,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,umbelliferum,,species,Valid,Repert. Spec. Nov. Regni Veg. 12: 102 (1913),Synonym,wfo-0001048927,,,"Source in seed data: tro Update namepublishedIn from Repert. Spec. Nov. Regni Veg. 12(312–316): 102 1913 to Repert. Spec. Nov. Regni Veg. 12: 102 (1913), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http:",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048918,The Ericaceae TEN,A,tro-12305046
wfo-0001389371,urn:lsid:ipni.org:names:951168-1,ten:padme.rbge.org.uk:ericaceae15350,Rhododendron tsariense var. trimoense,variety,wfo-0001048745,Davidian,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,tsariense,trimoense,variety,Valid,"Rhododendron Sp. 2: 308, 157 1989",Accepted,,,,"Source in seed data: ipni Update namepublishedIn from Rhododendron Species, 2 (Ser. Arboreum-Lacteum) 308, 157 (1989). to Rhododendron Species 2: 308 (1989), information provided by Alan E. on email Jun. 07 2021",2022-04-16,2024-08-02,https://padme.rbge.org.uk/wfo/wfo-0001389371,The Ericaceae TEN,A,
wfo-0000400276,urn:lsid:ipni.org:names:332933-1,556779,Rhododendron nagasakianum,species,,Nakai,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,nagasakianum,,species,Valid,Bot. Mag. (Tokyo) 40: 484 (1926),Synonym,wfo-0001390280,,,"Source in seed data: ksu Update namepublishedIn from Bot. Mag. (Tokyo) 40: 484 1926 to Bot. Mag. (Tokyo) 40: 484 (1926), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/recor",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400276,The Ericaceae TEN,A,kew-2418591
wfo-0001048700,urn:lsid:ipni.org:names:332348-1,12304799,Rhododendron dryophyllum,species,,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,dryophyllum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 11: 58 1919,Synonym,wfo-0001229544,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 11(52–53): 58–60 1919 to Notes Roy. Bot. Gard. Edinburgh 9: 58 (1919), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=h",2022-04-16,2024-08-02,https://padme.rbge.org.uk/wfo/wfo-0001048700,The Ericaceae TEN,A,tro-12304799
wfo-0000403319,urn:lsid:ipni.org:names:332108-1,561938,Rhododendron capellae,species,wfo-1000002632,Kores,Ericaceae,Ericoideae,,,Rhododendron,Vireya,capellae,,species,Valid,Blumea 24: 181 (1978),Accepted,,,,"Source in seed data: ksu Updated scientificnameAuthorship from Kores to P.Kores, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2423842 >The Plant List v.1.1.</a>",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000403319,The Ericaceae TEN,A,kew-2423842
wfo-0000747073,urn:lsid:ipni.org:names:77106764-1,1023258,Rhododendron jinboense,species,wfo-1000002599,Xiang Chen & X.Chen,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,jinboense,,species,Valid,J. Trop. Subtrop. Bot. 18: 260 (2010),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from J. Trop. Subtrop. Bot. 18: 260 2010 to J. Trop. Subtrop. Bot. 18: 260 (2010), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tp",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000747073,The Ericaceae TEN,A,kew-2900572
wfo-0000405390,urn:lsid:ipni.org:names:333274-1,565030,Rhododendron × russelianum,species,wfo-4000033027,Sweet,Ericaceae,Ericoideae,,,Rhododendron,,russelianum,,species,Valid,Brit. Fl. Gard. 4: t. 9 (1829),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Brit. Fl. Gard. 4: t. 9 1829 to Brit. Fl. Gard. 4: t. 9 (1829), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ke",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000405390,The Ericaceae TEN,A,kew-2426980
wfo-0000399954,urn:lsid:ipni.org:names:332761-1,556172,Rhododendron leucogigas,species,wfo-3000001252,Sleumer,Ericaceae,Ericoideae,,,Rhododendron,Vireya,leucogigas,,species,Valid,Blumea 12: 102 (1963),Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Blumea 12: 102 1963 to Blumea 12: 102 (1963), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2417983 >The Pla",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000399954,The Ericaceae TEN,A,kew-2417983
wfo-1200001464,,ten:padme.rbge.org.uk:ericaceae15504,Rhododendron subser. Genestierianum,subseries,,Cowan & Davidian,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,,,subseries,Valid,Rhododendron Year Book 3:91. (1948),Synonym,wfo-1000002614,,,,2022-07-26,2022-11-20,https://padme.rbge.org.uk/wfo/wfo-1200001464,The Ericaceae TEN,A,
wfo-0001048683,urn:lsid:ipni.org:names:332466-1,12304782,Rhododendron fulvum,species,wfo-1000040527,Balf.f. & W.W.Sm.,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,fulvum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 10: 110 (1917),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 10(47–48): 110–112 1917 to Notes Roy. Bot. Gard. Edinburgh 10: 110 (1917), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a hr",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048683,The Ericaceae TEN,A,tro-12304782
wfo-0001048705,urn:lsid:ipni.org:names:332531-1,12304804,Rhododendron haemaleum,species,,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,haemaleum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 11: 71 (1919),Synonym,wfo-0001229652,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 11(52–53): 71–74 1919 to Notes Roy. Bot. Gard. Edinburgh 11: 71 (1919), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048705,The Ericaceae TEN,A,tro-12304804
wfo-0000400601,urn:lsid:ipni.org:names:331925-1,557434,Rhododendron anagalliflorum,species,wfo-1000002632,Wernham,Ericaceae,Ericoideae,,,Rhododendron,Vireya,anagalliflorum,,species,Valid,"Trans. Linn. Soc. London, Bot. 9: 94 (1916)",Accepted,,,,"Source in seed data: ksu Update namepublishedIn from Trans. Linn. Soc. London, Bot. 9: 94 1916 to Trans. Linn. Soc. London, Bot. 9: 94 (1916), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplan",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400601,The Ericaceae TEN,A,kew-2419274
wfo-0001275613,urn:lsid:ipni.org:names:77253106-1,50281121,Rhododendron hemsleyanum var. chengianum,variety,wfo-0001219282,(Fang) W.P.Fang ex W.K.Hu,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,hemsleyanum,chengianum,variety,Valid,Fl. Reipubl. Popularis Sin. [Fl. China Ed. Committee] 57(2): 30 (1994),Accepted,,wfo-0001229338,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50281121 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-50281121 >The Plant List v.1.0</a>,2022-04-16,2025-03-12,https://padme.rbge.org.uk/wfo/wfo-0001275613,The Ericaceae TEN,A,tro-50281121
wfo-0001229505,urn:lsid:ipni.org:names:332967-1,50060268,Rhododendron niveum,species,wfo-1200001571,Hook.f.,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,niveum,,species,Valid,J. Hort. Soc. London 7: 78 (1852),Accepted,,,,"Source in seed data: tro Update namepublishedIn from J. Hort. Soc. London 7: 78 1852 to J. Hort. Soc. London 7: 78 (1852), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/rec",2022-04-16,2024-09-27,,The Ericaceae TEN,A,tro-50060268
wfo-0001386936,urn:lsid:ipni.org:names:880236-1,ten:padme.rbge.org.uk:ericaceae15498,Rhododendron zaleucum var. flaviflorum,variety,wfo-0001048080,Davidian,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,zaleucum,flaviflorum,variety,Valid,Quart. Bull. Amer. Rhododendron Soc. 32(2): 84 (1978),Accepted,,,,"Source in seed data: ipni Update namepublishedIn from Quart. Bull. Amer. Rhododendron Soc. 32(2): 84. 1978 to Quart. Bull. Amer. Rhododendron Soc. 32(2): 84 (1978), information provided by Alan E. on email Jun. 07 2021",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001386936,The Ericaceae TEN,A,
wfo-0001048616,urn:lsid:ipni.org:names:332927-1,12304714,Rhododendron myiagrum,species,,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,myiagrum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 13: 52 (1920),Synonym,wfo-0001229372,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 13(61): 52–53 1920 to Notes Roy. Bot. Gard. Edinburgh 13: 52 (1920), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http:",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048616,The Ericaceae TEN,A,tro-12304714
wfo-1000002483,urn:lsid:ipni.org:names:77219749-1,ten:padme.rbge.org.uk:ericaceae15052,Rhododendron × apradae,species,wfo-3400004940,U.Rai & Lama,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,apradae,,species,Valid,Pleione 10(2): 371. 2016 [31 Dec 2016],Accepted,,,,,2022-07-26,2024-09-27,,The Ericaceae TEN,A,
wfo-0001382944,urn:lsid:ipni.org:names:77073609-1,ten:padme.rbge.org.uk:ericaceae14830,Rhododendron radians var. pubitubum,variety,wfo-0000405492,(Sleumer) Argent,Ericaceae,Ericoideae,,,Rhododendron,Vireya,radians,pubitubum,variety,Valid,Rhododendrons subgen. Vireya : 170 (2006),Accepted,,wfo-0000400243,,"Source in seed data: ipni Update namepublishedIn from Rhododendrons subgen. Vireya 170. 2006 to Rhododendrons subgen. Vireya : 170 (2006), information provided by Alan E. on email Jun. 07 2021",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001382944,The Ericaceae TEN,A,
wfo-0000400352,urn:lsid:ipni.org:names:332963-1,556945,Rhododendron nitens,species,,Sleumer,Ericaceae,Ericoideae,,,Rhododendron,Vireya,nitens,,species,Illegitimate,Reinwardtia 5: 162. 1960,Synonym,wfo-0000403015,,,"Source in seed data: ksu Updated namepublishedIn from Reinwardtia 5: 162 1960 to Reinwardtia 5: 162. 1960 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2418757",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400352,The Ericaceae TEN,A,kew-2418757
wfo-0001229748,,50060695,Rhododendron hukwangense,species,,P.C.Tam,Ericaceae,Ericoideae,,,Rhododendron,Choniastrum,hukwangense,,species,Illegitimate,"Survey Rhodod. South China 76, f. 12 1983",Synonym,wfo-0001229746,,,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50060695 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-50060695 >The Plant List v.1.0</a>,2022-04-16,2022-10-11,https://padme.rbge.org.uk/wfo/wfo-0001229748,The Ericaceae TEN,A,tro-50060695
wfo-0000750104,urn:lsid:ipni.org:names:77116332-1,1027518,Rhododendron superponticum,species,,Cullen,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,superponticum,,species,Valid,Hanburyana 5: 25 (2011),Synonym,wfo-0000745474,,,"Name has been used for hybrid taxon. Source in seed data: ksu Update namepublishedIn from Hanburyana 5: 25 2011 to Hanburyana 5: 25 (2011), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantli",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000750104,The Ericaceae TEN,A,kew-2905062
wfo-0001229336,urn:lsid:ipni.org:names:935142-1,50060082,Rhododendron nymphaeoides,species,wfo-1000002597,W.K.Hu,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,nymphaeoides,,species,Valid,"Bull. Bot. Res., Harbin 8(3): 54 (1988)",Accepted,,,,"Source in seed data: tro Update namepublishedIn from Bull. Bot. Res., Harbin 8(3): 54–55, pl. 4 1988 to Bull. Bot. Res., Harbin 8(3): 54 (1988), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.the",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001229336,The Ericaceae TEN,A,tro-50060082
wfo-0001230699,urn:lsid:ipni.org:names:333427-1,50064408,Rhododendron sulfureum,species,wfo-1000002608,Franch.,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,sulfureum,,species,Valid,Bull. Soc. Bot. France 34: 283 (1887),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Bull. Soc. Bot. France 34: 283 1887 to Bull. Soc. Bot. France 34: 283 (1887), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tp",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001230699,The Ericaceae TEN,A,tro-50064408
wfo-0000399941,urn:lsid:ipni.org:names:332733-1,556137,Rhododendron lauterbachianum,species,,F.Först.,Ericaceae,Ericoideae,,,Rhododendron,Vireya,lauterbachianum,,species,Valid,Repert. Spec. Nov. Regni Veg. 13: 224 (1914),Synonym,wfo-0000399989,,,"Source in seed data: ksu Update namepublishedIn from Repert. Spec. Nov. Regni Veg. 13: 224 1914 to Repert. Spec. Nov. Regni Veg. 13: 224 (1914), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thepl",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000399941,The Ericaceae TEN,A,kew-2417948
wfo-1000075094,urn:lsid:ipni.org:names:77337397-1,,Rhododendron engelbertii,species,wfo-1200001483,Mambrasar,Ericaceae,Ericoideae,,,Rhododendron,Vireya,engelbertii,,species,Valid,Nordic J. Bot. 2024(12)-e04545: 4 (2024),Accepted,,,,,2024-09-26,2025-01-09,,The Ericaceae TEN,A,
wfo-1200001516,urn:lsid:ipni.org:names:77223984-1,ten:padme.rbge.org.uk:ericaceae14784,Rhododendron × variolosum nothovar. variolosum,variety,wfo-0000405706,,Ericaceae,Ericoideae,,,Rhododendron,Vireya,variolosum,variolosum,variety,Valid,,Accepted,,,,,2022-07-26,2024-11-20,https://padme.rbge.org.uk/wfo/wfo-1200001516,The Ericaceae TEN,A,
wfo-1200024252,urn:lsid:ipni.org:names:77223944-1,ten:padme.rbge.org.uk:ericaceae14844,Rhododendron citrinum var. citrinum,variety,wfo-0000403001,,Ericaceae,Ericoideae,,,Rhododendron,Vireya,citrinum,citrinum,variety,Valid,,Accepted,,,,,2022-09-26,2024-11-20,https://padme.rbge.org.uk/wfo/wfo-1200024252,The Ericaceae TEN,A,
wfo-0000400770,urn:lsid:ipni.org:names:332314-1,557816,Rhododendron deleiense,species,,Hutch. & Kingdon-Ward,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,deleiense,,species,Valid,Spec. Rhododendron : 163 (1930),Synonym,wfo-0001230688,,,"Source in seed data: ksu Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 16: 172 1931 to Spec. Rhododendron : 163 (1930), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400770,The Ericaceae TEN,A,kew-2419656
wfo-0001048796,urn:lsid:ipni.org:names:332936-1,12304902,Rhododendron nakotiltum,species,wfo-1000002605,Balf.f. & Forrest,Ericaceae,Ericoideae,,,Rhododendron,Hymenanthes,nakotiltum,,species,Valid,Notes Roy. Bot. Gard. Edinburgh 12: 143 (1920),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Notes Roy. Bot. Gard. Edinburgh 12(57–58): 143–144 1920 to Notes Roy. Bot. Gard. Edinburgh 12: 143 (1920), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a hr",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001048796,The Ericaceae TEN,A,tro-12304902
wfo-0000400633,urn:lsid:ipni.org:names:332498-1,557521,Rhododendron glaucophyllum,species,wfo-1000002615,Rehder,Ericaceae,Ericoideae,,,Rhododendron,Rhododendron,glaucophyllum,,species,Valid,J. Arnold Arbor. 26: 73 (1945),Accepted,,wfo-0000400663,,"Source in seed data: ksu Update namepublishedIn from J. Arnold Arbor. 26: 73 1945 to J. Arnold Arbor. 26: 73 (1945), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ke",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0000400633,The Ericaceae TEN,A,kew-2419361
wfo-1200024248,,ten:padme.rbge.org.uk:ericaceae14900,Rhododendron javanicum var. teysmannii,variety,,(Miq.) King & Gamble,Ericaceae,Ericoideae,,,Rhododendron,Vireya,javanicum,teysmannii,variety,Valid,J. Asiat. Soc. Bengal 74 (2):75. (1905),Synonym,wfo-0001360861,wfo-0000405664,,,2022-09-26,2022-12-20,https://padme.rbge.org.uk/wfo/wfo-1200024248,The Ericaceae TEN,A,
wfo-1200001496,,ten:padme.rbge.org.uk:ericaceae14908,Rhododendron verticillatum f. velutinum,form,,(Becc.) Sleumer,Ericaceae,Ericoideae,,,Rhododendron,Vireya,verticillatum,velutinum,form,Valid,Reinwardtia 5:185. (1960),Synonym,wfo-0000405735,wfo-0000405709,,,2022-07-26,2022-12-20,https://padme.rbge.org.uk/wfo/wfo-1200001496,The Ericaceae TEN,A,
wfo-0001261393,urn:lsid:ipni.org:names:20000130-1,50198874,Rhododendron strigosum,species,wfo-1200001570,R.L.Liu,Ericaceae,Ericoideae,,,Rhododendron,Azaleastrum,strigosum,,species,Valid,Acta Phytotax. Sin. 39: 272 (2001),Accepted,,,,"Source in seed data: tro Update namepublishedIn from Acta Phytotax. Sin. 39(3): 272–274, f. 1 2001 to Acta Phytotax. Sin. 39: 272 (2001), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantli",2022-04-16,2024-06-04,https://padme.rbge.org.uk/wfo/wfo-0001261393,The Ericaceae TEN,A,tro-50198874
